ZIP_CODE,INSPECTION_TYPE,RESULT,INSPECTION_DATE
11221.0,Compliance,Passed,12/03/2020 01:34:00 PM
10031.0,BAIT,Bait applied,03/03/2020 11:05:45 AM
11203.0,Initial,Passed,01/08/2020 08:30:26 AM
10457.0,Compliance,Rat Activity,01/08/2020 10:28:22 AM
10025.0,BAIT,Bait applied,02/10/2020 11:25:00 AM
11205.0,Initial,Failed for Other R,08/26/2020 08:00:01 AM
10452.0,Compliance,Passed,02/04/2020 03:25:06 PM
11221.0,Compliance,Rat Activity,12/28/2020 11:38:00 AM
10009.0,Compliance,Rat Activity,09/09/2020 07:37:57 AM
11219.0,BAIT,Bait applied,01/02/2020 01:45:01 AM
10458.0,Compliance,Passed,09/25/2020 11:00:08 AM
10025.0,BAIT,Bait applied,12/11/2020 09:15:04 AM
10463.0,BAIT,Monitoring visit,06/15/2020 09:45:07 AM
11237.0,Initial,Rat Activity,11/12/2020 09:26:30 AM
11205.0,Compliance,Passed,02/03/2020 02:50:00 PM
10454.0,Initial,Passed,01/06/2020 02:09:35 PM
10457.0,Initial,Rat Activity,09/29/2020 10:42:20 AM
10458.0,Initial,Rat Activity,08/27/2020 10:25:00 AM
10037.0,BAIT,Bait applied,01/07/2020 11:40:34 AM
10025.0,Initial,Rat Activity,07/06/2020 11:00:07 AM
11206.0,Initial,Rat Activity,11/02/2020 02:45:00 PM
10033.0,Compliance,Rat Activity,12/16/2020 01:00:00 PM
11427.0,Initial,Failed for Other R,10/05/2020 08:00:35 AM
11230.0,Initial,Passed,07/08/2020 11:45:14 AM
11207.0,Compliance,Failed for Other R,03/09/2020 03:02:03 PM
10302.0,Initial,Passed,02/04/2020 03:50:32 PM
10455.0,BAIT,Bait applied,07/13/2020 12:25:17 PM
11377.0,Initial,Passed,12/16/2020 09:00:00 AM
11354.0,BAIT,Bait applied,01/03/2020 09:45:50 AM
10002.0,Initial,Passed,08/26/2020 09:01:41 AM
10453.0,BAIT,Bait applied,03/04/2020 03:32:00 AM
10457.0,Compliance,Passed,01/08/2020 12:02:19 PM
10003.0,Initial,Passed,05/18/2020 12:30:00 PM
10026.0,Compliance,Passed,10/28/2020 11:18:40 AM
10009.0,Compliance,Passed,02/06/2020 04:00:21 PM
10026.0,BAIT,Bait applied,01/06/2020 12:56:19 PM
11233.0,Initial,Passed,08/19/2020 08:45:07 AM
10314.0,Initial,Passed,03/03/2020 12:05:35 PM
10031.0,Initial,Rat Activity,06/19/2020 09:32:00 AM
11216.0,BAIT,Bait applied,12/04/2020 09:15:00 AM
10456.0,Initial,Failed for Other R,06/23/2020 06:45:23 AM
10033.0,Initial,Rat Activity,09/16/2020 11:00:45 AM
10458.0,Initial,Failed for Other R,09/21/2020 10:50:13 AM
10027.0,BAIT,Bait applied,03/10/2020 11:30:08 AM
10023.0,Initial,Passed,02/18/2020 11:50:00 AM
11385.0,Initial,Passed,12/11/2020 11:35:00 AM
11106.0,BAIT,Monitoring visit,01/28/2020 01:20:58 PM
11201.0,Initial,Rat Activity,12/22/2020 09:45:51 AM
11357.0,Initial,Passed,08/11/2020 11:40:05 AM
10026.0,Compliance,Failed for Other R,02/25/2020 10:20:49 AM
10459.0,Compliance,Passed,02/25/2020 02:45:00 PM
10454.0,Initial,Passed,01/08/2020 01:04:38 PM
11238.0,Compliance,Rat Activity,12/29/2020 10:14:00 AM
10003.0,Initial,Rat Activity,01/02/2020 03:00:50 PM
11101.0,Compliance,Passed,12/24/2020 08:50:00 AM
11377.0,Initial,Failed for Other R,12/03/2020 10:50:00 AM
10462.0,Initial,Rat Activity,12/02/2020 10:50:39 AM
10025.0,Initial,Rat Activity,07/14/2020 09:28:09 AM
10028.0,BAIT,Bait applied,02/24/2020 12:25:52 PM
11216.0,BAIT,Bait applied,02/03/2020 11:25:00 AM
11217.0,BAIT,Bait applied,12/14/2020 11:05:12 PM
11213.0,Initial,Passed,05/20/2020 11:11:49 AM
11216.0,Initial,Passed,08/07/2020 10:55:41 AM
10458.0,Initial,Rat Activity,10/22/2020 08:22:00 AM
10030.0,BAIT,Bait applied,02/12/2020 10:50:31 AM
11218.0,Initial,Passed,01/07/2020 10:48:29 AM
11207.0,Initial,Passed,11/02/2020 12:46:00 PM
10462.0,BAIT,Bait applied,01/02/2020 11:30:34 AM
11233.0,Initial,Passed,10/29/2020 10:45:18 AM
10024.0,Initial,Passed,11/25/2020 11:00:07 AM
10453.0,Initial,Rat Activity,05/18/2020 08:35:00 AM
11205.0,Compliance,Passed,01/02/2020 11:22:49 AM
10456.0,BAIT,Bait applied,10/05/2020 07:25:21 PM
10011.0,BAIT,Bait applied,12/16/2020 09:45:38 AM
10003.0,Compliance,Passed,02/21/2020 10:02:09 AM
11226.0,Initial,Rat Activity,02/05/2020 02:30:00 PM
10474.0,BAIT,Bait applied,09/28/2020 02:33:13 PM
10001.0,Initial,Passed,09/16/2020 10:53:17 AM
10030.0,Compliance,Rat Activity,01/02/2020 02:30:46 PM
11385.0,Initial,Rat Activity,11/05/2020 11:35:34 AM
10040.0,Initial,Rat Activity,12/24/2020 11:15:29 AM
10456.0,Compliance,Failed for Other R,02/10/2020 12:05:37 PM
10031.0,Initial,Passed,01/29/2020 11:03:00 AM
10029.0,Initial,Rat Activity,09/15/2020 11:25:57 AM
11106.0,BAIT,Bait applied,01/28/2020 01:05:07 PM
10468.0,Initial,Rat Activity,08/25/2020 09:25:00 AM
11210.0,Initial,Passed,01/06/2020 02:45:55 PM
10037.0,BAIT,Bait applied,02/24/2020 09:50:52 AM
10305.0,Initial,Passed,12/29/2020 09:00:02 AM
11417.0,Initial,Failed for Other R,08/21/2020 09:52:24 AM
11215.0,Initial,Failed for Other R,11/06/2020 12:45:00 PM
11237.0,BAIT,Monitoring visit,02/19/2020 10:46:40 AM
11237.0,BAIT,Bait applied,07/21/2020 09:11:00 AM
10455.0,BAIT,Bait applied,01/02/2020 12:15:38 PM
10003.0,Initial,Passed,01/07/2020 12:19:03 PM
10460.0,BAIT,Bait applied,02/24/2020 09:45:36 AM
10467.0,BAIT,Bait applied,02/25/2020 01:10:42 PM
11208.0,Initial,Passed,02/10/2020 03:50:00 PM
10036.0,Initial,Passed,06/16/2020 11:05:34 AM
10024.0,Initial,Passed,01/30/2020 01:40:16 PM
11215.0,BAIT,Monitoring visit,02/05/2020 10:30:00 AM
11218.0,BAIT,Monitoring visit,03/04/2020 11:50:34 AM
11206.0,BAIT,Bait applied,07/15/2020 08:46:20 AM
10459.0,Initial,Passed,12/04/2020 09:45:05 AM
10025.0,Initial,Passed,07/01/2020 12:00:11 PM
11203.0,Initial,Passed,01/07/2020 11:10:24 AM
10456.0,Compliance,Failed for Other R,02/25/2020 03:15:54 PM
10467.0,Initial,Passed,07/22/2020 08:58:08 AM
11207.0,Initial,Passed,07/07/2020 09:55:21 AM
11691.0,Initial,Failed for Other R,09/04/2020 08:00:50 AM
11373.0,Initial,Passed,12/02/2020 11:30:32 AM
10011.0,Compliance,Passed,10/15/2020 08:00:00 AM
10002.0,Initial,Rat Activity,11/27/2020 09:21:00 AM
11234.0,Initial,Passed,02/06/2020 01:10:00 PM
10040.0,Initial,Failed for Other R,08/27/2020 08:05:56 AM
10458.0,BAIT,Monitoring visit,01/28/2020 12:20:00 PM
10035.0,Compliance,Rat Activity,10/19/2020 12:35:10 PM
10303.0,Initial,Passed,12/31/2020 08:55:01 AM
10065.0,BAIT,Monitoring visit,02/11/2020 12:30:54 PM
11233.0,Initial,Passed,01/02/2020 12:22:57 PM
10469.0,Initial,Passed,11/05/2020 08:02:00 AM
10467.0,Initial,Rat Activity,01/27/2020 02:05:49 PM
10453.0,Initial,Rat Activity,09/21/2020 07:55:58 AM
10456.0,Initial,Rat Activity,12/24/2020 11:00:19 AM
10037.0,Initial,Passed,09/04/2020 12:30:50 PM
11370.0,Compliance,Passed,10/20/2020 11:06:57 AM
11233.0,BAIT,Bait applied,12/14/2020 10:32:00 AM
10456.0,Initial,Failed for Other R,12/04/2020 11:44:35 AM
11385.0,Compliance,Passed,03/13/2020 04:10:00 PM
10032.0,Initial,Passed,01/06/2020 01:55:30 PM
11212.0,Initial,Rat Activity,08/24/2020 09:42:47 AM
10456.0,Initial,Rat Activity,12/04/2020 09:00:31 AM
10472.0,Initial,Rat Activity,09/15/2020 09:40:59 AM
10472.0,Initial,Passed,09/23/2020 11:37:00 AM
10306.0,Initial,Passed,08/26/2020 12:20:49 PM
11216.0,Initial,Passed,09/30/2020 11:42:12 AM
11207.0,Compliance,Rat Activity,01/27/2020 11:11:46 AM
10017.0,Compliance,Rat Activity,11/06/2020 11:25:47 AM
11434.0,Compliance,Failed for Other R,12/29/2020 12:30:35 PM
10009.0,Initial,Passed,07/17/2020 08:55:29 AM
11368.0,Initial,Passed,11/06/2020 11:10:16 AM
10023.0,Initial,Passed,01/28/2020 03:15:00 PM
10474.0,Initial,Rat Activity,01/30/2020 01:59:21 PM
11216.0,Initial,Passed,11/25/2020 10:40:43 AM
11216.0,Initial,Rat Activity,01/06/2020 01:15:16 PM
10453.0,Compliance,Rat Activity,10/05/2020 08:53:53 AM
10037.0,Initial,Passed,10/28/2020 11:10:43 AM
10017.0,BAIT,Monitoring visit,10/14/2020 12:06:25 PM
11205.0,BAIT,Bait applied,12/15/2020 08:50:00 AM
10030.0,BAIT,Bait applied,02/18/2020 11:50:00 AM
10454.0,Initial,Passed,01/07/2020 04:14:37 PM
10003.0,Initial,Passed,07/08/2020 11:45:00 AM
11236.0,Initial,Passed,10/19/2020 11:27:37 AM
11204.0,Initial,Failed for Other R,06/24/2020 10:06:24 AM
10065.0,BAIT,Bait applied,02/29/2020 11:30:53 AM
11385.0,Initial,Passed,09/22/2020 12:40:10 PM
10037.0,Initial,Rat Activity,09/23/2020 09:40:48 AM
10029.0,Initial,Rat Activity,05/12/2020 12:45:00 PM
11211.0,Compliance,Passed,01/02/2020 12:06:50 PM
10027.0,BAIT,Bait applied,01/31/2020 10:50:00 AM
10017.0,BAIT,Bait applied,03/04/2020 09:40:17 AM
10024.0,Initial,Rat Activity,03/13/2020 11:40:06 AM
10472.0,Initial,Passed,05/15/2020 11:38:33 AM
10468.0,Compliance,Rat Activity,11/06/2020 09:45:50 AM
11237.0,BAIT,Bait applied,02/20/2020 01:24:30 PM
10027.0,Initial,Rat Activity,01/29/2020 11:18:00 AM
10009.0,Initial,Passed,03/13/2020 04:15:55 PM
11217.0,Initial,Rat Activity,07/22/2020 08:00:00 AM
10301.0,BAIT,Bait applied,02/26/2020 11:35:00 AM
11236.0,Initial,Passed,02/19/2020 03:00:25 PM
10025.0,Initial,Rat Activity,12/23/2020 09:19:00 AM
10035.0,BAIT,Bait applied,02/21/2020 10:55:13 AM
11417.0,Initial,Passed,11/20/2020 11:40:59 AM
11221.0,Initial,Passed,05/21/2020 10:35:00 AM
11203.0,Initial,Passed,01/30/2020 02:24:17 PM
11238.0,Compliance,Passed,10/19/2020 12:10:34 PM
11218.0,Initial,Passed,01/07/2020 09:45:46 AM
10458.0,Initial,Rat Activity,08/27/2020 09:50:00 AM
10455.0,Initial,Passed,01/07/2020 04:27:39 PM
10459.0,Initial,Passed,05/22/2020 10:42:55 AM
10032.0,Initial,Passed,08/12/2020 07:10:49 AM
11225.0,Compliance,Rat Activity,11/10/2020 11:39:47 AM
11218.0,Compliance,Rat Activity,01/07/2020 02:45:12 PM
10001.0,Initial,Rat Activity,09/09/2020 07:55:50 AM
10028.0,Compliance,Rat Activity,03/16/2020 01:15:26 PM
11207.0,BAIT,Bait applied,01/28/2020 11:00:00 AM
10474.0,Compliance,Passed,12/29/2020 11:17:25 AM
11220.0,Initial,Passed,08/19/2020 10:45:37 AM
10034.0,BAIT,Bait applied,01/30/2020 12:10:09 PM
10310.0,Initial,Passed,02/24/2020 11:40:46 AM
10036.0,Compliance,Passed,08/19/2020 11:20:17 AM
11206.0,BAIT,Bait applied,07/29/2020 08:51:00 AM
11237.0,BAIT,Bait applied,08/05/2020 10:05:48 AM
10021.0,Compliance,Rat Activity,02/21/2020 01:20:51 PM
11225.0,Initial,Passed,09/16/2020 12:35:52 PM
10002.0,Initial,Rat Activity,08/18/2020 12:30:22 PM
11237.0,Compliance,Passed,01/30/2020 03:10:20 PM
11203.0,Initial,Passed,01/08/2020 10:00:48 AM
11207.0,Initial,Passed,01/06/2020 03:22:49 PM
10003.0,Initial,Passed,01/03/2020 01:55:30 PM
10457.0,Initial,Passed,05/26/2020 09:23:33 AM
10314.0,Initial,Passed,01/24/2020 12:40:00 PM
10032.0,BAIT,Bait applied,01/27/2020 08:23:00 AM
11212.0,Initial,Failed for Other R,08/24/2020 09:20:47 AM
10462.0,Initial,Failed for Other R,08/17/2020 10:52:00 AM
10460.0,BAIT,Monitoring visit,02/13/2020 09:15:19 AM
11215.0,BAIT,Bait applied,01/02/2020 11:25:30 AM
11237.0,BAIT,Bait applied,02/27/2020 10:00:00 AM
11373.0,Initial,Failed for Other R,12/23/2020 09:55:25 AM
10024.0,Initial,Passed,12/08/2020 08:40:56 AM
11221.0,Compliance,Passed,01/08/2020 09:20:33 AM
11436.0,BAIT,Bait applied,03/10/2020 10:25:52 AM
10454.0,Initial,Passed,01/02/2020 02:15:55 PM
10453.0,Initial,Passed,09/21/2020 08:11:14 AM
11216.0,Compliance,Rat Activity,09/29/2020 11:52:26 AM
11219.0,Initial,Passed,02/10/2020 11:18:51 AM
10011.0,Initial,Rat Activity,06/05/2020 11:40:12 AM
11226.0,BAIT,Bait applied,07/02/2020 09:10:42 AM
10003.0,BAIT,Bait applied,03/06/2020 10:25:04 AM
11216.0,Compliance,Rat Activity,12/23/2020 12:07:53 PM
11222.0,BAIT,Bait applied,07/14/2020 10:25:00 AM
11236.0,Initial,Passed,06/05/2020 08:45:00 AM
11203.0,Compliance,Passed,02/04/2020 04:00:08 PM
10454.0,Initial,Passed,06/19/2020 09:36:42 AM
11205.0,Compliance,Rat Activity,01/02/2020 10:22:55 AM
11237.0,Initial,Rat Activity,02/05/2020 12:10:00 PM
10019.0,Initial,Passed,12/29/2020 12:35:25 PM
11416.0,Initial,Failed for Other R,10/30/2020 09:12:44 AM
11218.0,Compliance,Passed,01/03/2020 10:15:22 AM
11230.0,Initial,Passed,01/07/2020 01:35:04 PM
11238.0,Initial,Rat Activity,01/07/2020 03:30:29 PM
11216.0,Initial,Passed,07/24/2020 09:25:17 AM
10472.0,Initial,Passed,09/18/2020 09:15:40 AM
11206.0,Initial,Rat Activity,09/28/2020 11:58:00 AM
10003.0,Initial,Passed,08/27/2020 07:30:41 AM
11385.0,Initial,Passed,08/12/2020 11:40:00 AM
10459.0,Initial,Failed for Other R,09/02/2020 08:01:00 AM
10021.0,Initial,Passed,01/08/2020 10:28:03 AM
11105.0,Initial,Passed,12/02/2020 08:00:00 AM
10002.0,Initial,Passed,01/02/2020 01:00:15 PM
10027.0,BAIT,Bait applied,02/12/2020 12:05:31 PM
10010.0,BAIT,Bait applied,03/04/2020 10:00:17 AM
11205.0,Initial,Rat Activity,02/28/2020 10:58:00 AM
10003.0,Initial,Passed,01/06/2020 01:40:15 PM
10001.0,BAIT,Monitoring visit,02/10/2020 10:50:35 AM
10011.0,Initial,Passed,06/30/2020 08:16:34 AM
10456.0,Initial,Rat Activity,07/17/2020 09:29:13 AM
10452.0,BAIT,Bait applied,02/18/2020 12:15:00 PM
10026.0,BAIT,Bait applied,03/04/2020 11:20:08 AM
10467.0,Compliance,Passed,01/07/2020 12:35:13 PM
11004.0,Initial,Passed,09/02/2020 12:15:00 PM
10003.0,Initial,Passed,01/03/2020 03:45:01 PM
10453.0,Initial,Passed,08/07/2020 06:45:38 AM
10026.0,Compliance,Passed,12/29/2020 11:10:16 AM
10025.0,Initial,Rat Activity,02/14/2020 01:55:16 PM
10002.0,Initial,Passed,06/26/2020 08:27:13 AM
10459.0,Initial,Rat Activity,09/02/2020 11:18:03 AM
11233.0,Initial,Passed,05/27/2020 10:15:38 AM
10009.0,Initial,Passed,01/02/2020 02:59:11 PM
10467.0,Initial,Passed,06/12/2020 12:39:25 PM
10029.0,Compliance,Rat Activity,12/15/2020 02:50:02 PM
10314.0,Initial,Failed for Other R,01/02/2020 03:25:29 PM
10031.0,Initial,Passed,12/22/2020 10:55:11 AM
10467.0,Initial,Passed,09/01/2020 08:00:08 AM
11216.0,Compliance,Rat Activity,08/24/2020 09:27:00 AM
11435.0,Initial,Failed for Other R,12/08/2020 08:26:25 AM
10472.0,Compliance,Rat Activity,11/12/2020 09:52:06 AM
11221.0,BAIT,Bait applied,03/02/2020 12:01:00 PM
10031.0,Compliance,Rat Activity,09/11/2020 10:55:17 AM
11209.0,Initial,Passed,09/15/2020 09:30:11 AM
11237.0,Compliance,Passed,01/30/2020 02:30:00 PM
10460.0,Initial,Failed for Other R,01/06/2020 09:20:57 AM
10065.0,Initial,Passed,11/18/2020 02:29:24 PM
11216.0,Compliance,Passed,08/18/2020 11:25:00 AM
10465.0,Compliance,Passed,01/03/2020 02:45:32 PM
10034.0,Initial,Rat Activity,02/12/2020 11:00:21 AM
11434.0,Initial,Failed for Other R,11/04/2020 08:00:04 AM
11412.0,Initial,Passed,07/31/2020 09:23:14 AM
11385.0,BAIT,Monitoring visit,01/30/2020 12:00:43 PM
10302.0,Initial,Failed for Other R,01/06/2020 10:55:57 AM
10027.0,Initial,Passed,02/07/2020 10:15:07 AM
11221.0,Initial,Rat Activity,02/24/2020 12:06:00 PM
10310.0,Initial,Rat Activity,03/11/2020 01:20:00 PM
10459.0,BAIT,Monitoring visit,02/14/2020 10:35:10 AM
10037.0,Compliance,Passed,12/29/2020 11:40:00 AM
10009.0,Initial,Rat Activity,10/27/2020 08:50:49 AM
11221.0,Initial,Passed,07/15/2020 10:30:29 AM
10456.0,Initial,Rat Activity,12/04/2020 11:20:35 AM
11203.0,Initial,Failed for Other R,01/31/2020 11:07:57 AM
11102.0,Initial,Passed,09/21/2020 08:40:00 AM
10002.0,BAIT,Bait applied,02/06/2020 10:50:00 AM
10075.0,Compliance,Rat Activity,01/02/2020 02:21:02 PM
10011.0,Compliance,Passed,11/25/2020 07:00:00 AM
10003.0,Initial,Passed,01/06/2020 11:12:03 AM
10460.0,Initial,Passed,06/21/2020 09:26:32 AM
10040.0,Compliance,Passed,12/02/2020 10:36:33 AM
11233.0,Initial,Failed for Other R,07/15/2020 09:30:14 AM
11210.0,Initial,Passed,11/19/2020 10:18:51 AM
11238.0,Initial,Rat Activity,06/02/2020 01:27:00 PM
10451.0,Compliance,Rat Activity,02/07/2020 02:20:57 PM
10025.0,Initial,Rat Activity,06/13/2020 12:45:04 PM
11361.0,Initial,Failed for Other R,07/08/2020 08:20:22 AM
10452.0,BAIT,Bait applied,01/07/2020 01:25:01 PM
11221.0,BAIT,Bait applied,01/31/2020 11:25:00 AM
11357.0,Initial,Passed,10/08/2020 11:59:19 AM
10468.0,Initial,Failed for Other R,06/26/2020 09:19:53 AM
10030.0,BAIT,Bait applied,07/14/2020 09:55:46 AM
11368.0,Initial,Rat Activity,11/06/2020 08:00:16 AM
11215.0,Initial,Passed,10/05/2020 09:51:51 AM
10023.0,Initial,Rat Activity,07/06/2020 10:20:07 AM
10459.0,Initial,Passed,05/22/2020 01:01:55 PM
11385.0,Compliance,Rat Activity,01/23/2020 08:30:00 AM
11354.0,BAIT,Bait applied,02/14/2020 11:15:47 AM
10459.0,Initial,Passed,12/02/2020 12:17:28 PM
11233.0,Initial,Passed,01/02/2020 11:22:45 AM
10024.0,BAIT,Bait applied,02/26/2020 10:40:21 AM
10467.0,Compliance,Passed,09/09/2020 08:25:44 AM
11221.0,Initial,Rat Activity,08/03/2020 09:10:41 AM
11372.0,Initial,Rat Activity,01/03/2020 12:10:49 PM
11216.0,BAIT,Bait applied,02/25/2020 02:21:00 PM
10030.0,Compliance,Rat Activity,12/14/2020 01:20:05 PM
10031.0,Initial,Passed,01/06/2020 10:25:05 AM
11375.0,Initial,Failed for Other R,03/04/2020 03:00:36 PM
11212.0,Compliance,Passed,03/13/2020 04:10:16 PM
11225.0,Compliance,Passed,02/05/2020 12:10:06 PM
10027.0,BAIT,Bait applied,01/22/2020 11:41:01 AM
11385.0,Initial,Rat Activity,03/10/2020 02:30:00 PM
10028.0,Compliance,Rat Activity,01/06/2020 03:25:41 PM
10473.0,Initial,Passed,09/04/2020 08:00:29 AM
10309.0,Compliance,Failed for Other R,10/29/2020 10:50:19 AM
11237.0,BAIT,Bait applied,02/19/2020 10:12:19 AM
10075.0,Compliance,Failed for Other R,12/15/2020 12:15:00 PM
10075.0,Compliance,Rat Activity,01/03/2020 03:10:15 PM
11218.0,BAIT,Bait applied,02/21/2020 11:10:00 AM
11233.0,Compliance,Passed,09/14/2020 01:06:00 PM
10452.0,Initial,Rat Activity,12/03/2020 09:10:01 AM
10024.0,Initial,Failed for Other R,11/25/2020 10:00:03 AM
11215.0,Initial,Passed,10/05/2020 09:32:00 AM
10025.0,Initial,Passed,12/02/2020 12:20:50 PM
10027.0,BAIT,Monitoring visit,01/02/2020 12:55:44 PM
10309.0,Initial,Passed,12/29/2020 11:10:17 AM
10462.0,Initial,Passed,05/20/2020 08:00:06 AM
10028.0,Initial,Rat Activity,06/10/2020 11:10:23 AM
10461.0,Initial,Failed for Other R,12/16/2020 08:45:16 AM
10065.0,Compliance,Rat Activity,02/24/2020 04:45:52 PM
11221.0,BAIT,Bait applied,11/27/2020 08:58:00 AM
10454.0,Initial,Rat Activity,01/06/2020 10:43:39 AM
11238.0,Initial,Rat Activity,05/18/2020 02:35:56 PM
10029.0,Initial,Rat Activity,03/05/2020 09:30:57 AM
11214.0,Initial,Passed,09/30/2020 08:50:50 AM
10022.0,Compliance,Passed,11/12/2020 10:28:51 AM
11233.0,Initial,Failed for Other R,08/17/2020 09:49:34 AM
10021.0,Compliance,Rat Activity,12/28/2020 10:50:40 AM
11209.0,Initial,Passed,09/29/2020 12:15:32 PM
10021.0,Initial,Rat Activity,12/03/2020 11:22:51 AM
10312.0,Initial,Failed for Other R,01/06/2020 12:05:38 PM
11229.0,Compliance,Passed,09/15/2020 09:00:43 AM
10023.0,Compliance,Rat Activity,12/04/2020 08:00:51 AM
11233.0,Initial,Passed,02/05/2020 12:00:49 PM
11378.0,Initial,Rat Activity,02/20/2020 04:10:00 PM
11233.0,BAIT,Bait applied,09/21/2020 07:38:13 AM
10030.0,Compliance,Passed,12/30/2020 11:10:50 AM
11433.0,BAIT,Bait applied,02/19/2020 10:40:44 AM
10456.0,Initial,Passed,09/15/2020 11:30:13 AM
11205.0,Initial,Rat Activity,11/12/2020 11:45:14 AM
10455.0,Initial,Passed,12/02/2020 10:31:28 AM
10455.0,Initial,Passed,01/06/2020 01:57:18 PM
10029.0,BAIT,Monitoring visit,09/29/2020 03:13:42 PM
10463.0,Initial,Passed,10/27/2020 11:20:00 AM
11207.0,Initial,Failed for Other R,10/28/2020 09:45:39 AM
11237.0,BAIT,Bait applied,07/15/2020 09:02:00 AM
10303.0,Initial,Rat Activity,08/14/2020 11:45:00 AM
10002.0,Initial,Passed,01/02/2020 01:05:03 PM
10456.0,Compliance,Passed,08/26/2020 09:21:51 AM
11238.0,Initial,Passed,06/11/2020 08:00:58 AM
10454.0,Initial,Rat Activity,01/08/2020 12:01:38 PM
10016.0,Initial,Passed,07/21/2020 10:45:13 AM
10022.0,BAIT,Bait applied,10/22/2020 11:00:43 AM
10019.0,Initial,Passed,07/29/2020 07:20:14 AM
11361.0,Initial,Passed,07/10/2020 10:06:16 AM
11221.0,Initial,Passed,05/21/2020 12:10:31 PM
10309.0,Initial,Passed,10/07/2020 10:00:43 AM
11106.0,Initial,Passed,08/31/2020 01:20:00 PM
10028.0,Initial,Rat Activity,05/27/2020 09:15:00 AM
10463.0,BAIT,Bait applied,02/11/2020 11:00:49 AM
11221.0,BAIT,Bait applied,02/26/2020 12:00:30 PM
10457.0,Initial,Rat Activity,11/13/2020 08:31:50 AM
10024.0,Initial,Passed,09/18/2020 10:35:59 AM
11412.0,Initial,Passed,02/28/2020 11:55:56 AM
11233.0,Initial,Rat Activity,07/06/2020 08:32:00 AM
10455.0,BAIT,Bait applied,09/21/2020 02:28:35 PM
10460.0,Initial,Passed,01/02/2020 01:00:46 PM
10310.0,Compliance,Failed for Other R,02/24/2020 01:25:46 PM
11377.0,BAIT,Bait applied,12/01/2020 11:00:49 AM
10456.0,Initial,Passed,08/03/2020 10:21:21 AM
11221.0,Initial,Passed,07/28/2020 09:57:57 AM
10029.0,Initial,Rat Activity,08/12/2020 10:05:00 AM
10009.0,Initial,Passed,01/02/2020 04:14:36 PM
10025.0,Initial,Passed,09/11/2020 09:40:55 AM
11215.0,Initial,Passed,11/25/2020 09:55:37 AM
11233.0,Initial,Rat Activity,07/17/2020 08:31:01 AM
10035.0,Initial,Passed,11/24/2020 12:50:13 PM
10034.0,BAIT,Bait applied,01/24/2020 07:36:38 AM
10030.0,Initial,Rat Activity,12/10/2020 12:46:11 PM
10309.0,Initial,Passed,01/06/2020 02:10:08 PM
10314.0,Initial,Rat Activity,02/12/2020 10:15:00 AM
10457.0,Initial,Passed,09/28/2020 10:22:35 AM
11236.0,Initial,Passed,08/17/2020 11:30:00 AM
10128.0,Initial,Passed,01/06/2020 10:29:04 AM
10455.0,Initial,Passed,01/03/2020 11:38:25 AM
10468.0,Initial,Rat Activity,06/12/2020 09:00:25 AM
10003.0,Initial,Passed,01/06/2020 12:38:12 PM
10025.0,BAIT,Bait applied,11/18/2020 09:10:57 AM
10027.0,Compliance,Rat Activity,09/08/2020 01:10:51 PM
10468.0,BAIT,Monitoring visit,02/25/2020 09:35:55 AM
10029.0,Initial,Rat Activity,10/20/2020 02:50:03 PM
11102.0,Initial,Rat Activity,09/22/2020 10:40:00 AM
10032.0,Initial,Failed for Other R,08/05/2020 09:22:48 AM
11237.0,Initial,Rat Activity,06/25/2020 11:35:09 AM
10012.0,Initial,Rat Activity,05/21/2020 09:40:54 AM
10305.0,Compliance,Failed for Other R,10/16/2020 11:15:56 AM
11238.0,Initial,Rat Activity,12/28/2020 12:31:13 PM
11385.0,BAIT,Bait applied,02/20/2020 10:42:22 AM
10462.0,Initial,Passed,06/09/2020 11:47:45 AM
10470.0,Initial,Passed,09/04/2020 11:35:00 AM
11221.0,Initial,Rat Activity,02/03/2020 10:54:09 AM
11435.0,Initial,Passed,12/29/2020 11:41:55 AM
10031.0,Initial,Passed,05/27/2020 09:51:38 AM
11420.0,Initial,Passed,08/26/2020 09:44:16 AM
11354.0,Initial,Rat Activity,03/09/2020 02:15:04 PM
11238.0,Initial,Passed,05/15/2020 12:30:08 PM
10026.0,BAIT,Monitoring visit,10/06/2020 11:15:54 AM
11230.0,Initial,Passed,01/02/2020 11:15:58 AM
10011.0,Initial,Passed,09/16/2020 10:08:10 PM
10003.0,Initial,Passed,01/02/2020 02:00:43 PM
10019.0,Initial,Passed,10/13/2020 12:34:51 PM
10456.0,Initial,Passed,08/10/2020 09:27:33 AM
10456.0,Initial,Passed,11/19/2020 09:50:29 AM
10467.0,Initial,Rat Activity,11/05/2020 10:25:00 AM
10460.0,Initial,Rat Activity,09/30/2020 09:10:00 AM
11203.0,BAIT,Bait applied,01/06/2020 01:05:37 PM
11215.0,BAIT,Monitoring visit,07/13/2020 10:00:00 AM
11377.0,Initial,Failed for Other R,02/19/2020 12:15:49 PM
11221.0,Compliance,Passed,01/06/2020 11:10:54 AM
11237.0,Initial,Passed,09/21/2020 12:43:09 PM
10003.0,Compliance,Rat Activity,08/21/2020 07:51:26 AM
11206.0,Initial,Failed for Other R,07/01/2020 10:13:13 AM
11377.0,Initial,Rat Activity,02/19/2020 03:30:49 PM
11216.0,Initial,Passed,09/30/2020 11:29:06 AM
10021.0,Compliance,Passed,12/24/2020 10:30:34 AM
